"","micro1","micro2","r","p_value"
"4224","Flavobacteriaceae bacterium JJC","Chryseobacterium sp. T16E-39",0.497895979332414,1.23948554555843e-18
"4225","Erythrobacter sp. HL-111","Chryseobacterium sp. T16E-39",0.140512860613979,0.0197478151835296
"4226","Martelella sp. AD-3","Chryseobacterium sp. T16E-39",0.285046498178515,1.54370112320855e-06
"4227","Luteimonas sp. JM171","Chryseobacterium sp. T16E-39",0.345505447920606,3.96354895727859e-09
"4228","Dinoroseobacter shibae","Chryseobacterium sp. T16E-39",0.382841576626937,4.96896739648514e-11
"4229","Elizabethkingia meningoseptica","Chryseobacterium sp. T16E-39",0.626186448056587,2.37961466702023e-31
"4230","Ketogulonicigenium robustum","Chryseobacterium sp. T16E-39",0.315404287109078,9.11305236334655e-08
"4231","Sulfitobacter pseudonitzschiae","Chryseobacterium sp. T16E-39",0.36660779421679,3.57550742771298e-10
"4232","Thalassolituus oleivorans","Chryseobacterium sp. T16E-39",0.187595924079169,0.0017808197192485
"4233","Microbacterium paludicola","Chryseobacterium sp. T16E-39",0.367715845059617,3.13573843222837e-10
"4234","Staphylococcus phage StB12","Chryseobacterium sp. T16E-39",0.149530758816567,0.0130513848551418
"4235","Brevirhabdus pacifica","Chryseobacterium sp. T16E-39",0.341387001905717,6.21065706665187e-09
"4236","Meiothermus silvanus","Chryseobacterium sp. T16E-39",0.176726963260407,0.00327666567285641
"4237","Microbacterium sp. XT11","Chryseobacterium sp. T16E-39",0.36698293333329,3.42030586912623e-10
"4238","Leadbetterella byssophila","Chryseobacterium sp. T16E-39",0.607961722517068,3.49061500696343e-29
"4239","Rhodobacter capsulatus","Chryseobacterium sp. T16E-39",0.407998243160964,1.86853372471257e-12
"4240","Martelella mediterranea","Chryseobacterium sp. T16E-39",0.406985002609286,2.14406189232455e-12
"4241","Microcystis aeruginosa","Chryseobacterium sp. T16E-39",0.410600106069634,1.30972313244198e-12
"4242","Confluentimicrobium sp. EMB200-NS6","Chryseobacterium sp. T16E-39",0.393801537108306,1.23117169314933e-11
"4243","Chryseobacterium haifense","Chryseobacterium sp. T16E-39",0.617074825173639,3.00125210353825e-30
"4244","Belliella baltica","Chryseobacterium sp. T16E-39",0.592819072397346,1.7353027075479e-27
"4245","Propionibacterium phage PHL064M02","Chryseobacterium sp. T16E-39",-0.206472686280784,0.000569863382948273
"4246","Ochrobactrum sp. A44","Chryseobacterium sp. T16E-39",0.266483602130324,7.45453338830774e-06
"4247","Bergeyella zoohelcum","Chryseobacterium sp. T16E-39",0.49902138532666,1.00876508718852e-18
"4248","Moraxella sp. O245","Chryseobacterium sp. T16E-39",0.310497385969704,1.47187664429069e-07
"4249","Agrobacterium sp. RAC06","Chryseobacterium sp. T16E-39",0.367707951158954,3.13867723763068e-10
"4250","Aeromicrobium choanae","Chryseobacterium sp. T16E-39",-0.279030637775587,2.6041718052136e-06
"4251","Chryseobacterium glaciei","Chryseobacterium sp. T16E-39",0.707178226700829,5.36774454191231e-43
"4252","Ornithobacterium rhinotracheale","Chryseobacterium sp. T16E-39",0.527801139383734,3.98261289808652e-21
"4253","Sphingobacterium sp. ML3W","Chryseobacterium sp. T16E-39",0.589983019701522,3.52564029826756e-27
"4254","Sphingobium herbicidovorans","Chryseobacterium sp. T16E-39",0.42701710053252,1.29455158253918e-13
"4255","Chryseobacterium sp. IHB B 17019","Chryseobacterium sp. T16E-39",0.720153748122268,3.04806943224828e-45
"4256","Chelatococcus sp. CO-6","Chryseobacterium sp. T16E-39",0.40932159969248,1.56018887772664e-12
"4257","Gordonia polyisoprenivorans","Chryseobacterium sp. T16E-39",0.201899434520525,0.000758202032006888
"4258","Paracoccus kondratievae","Chryseobacterium sp. T16E-39",0.404797902427907,2.88067058876944e-12
"4259","Microbacterium pygmaeum","Chryseobacterium sp. T16E-39",0.375641863778026,1.20850279410808e-10
"4260","Myroides odoratimimus","Chryseobacterium sp. T16E-39",0.513661494130882,6.44965136229232e-20
"4261","Thioclava nitratireducens","Chryseobacterium sp. T16E-39",0.324535512024703,3.64845872952087e-08
"4262","Microbacterium sp. LKL04","Chryseobacterium sp. T16E-39",0.486233460217725,1.00246784007217e-17
"4263","Starkeya novella","Chryseobacterium sp. T16E-39",0.135653130797477,0.024467045867942
"4264","Porphyrobacter sp. LM 6","Chryseobacterium sp. T16E-39",0.346261332668148,3.64733855489815e-09
"4330","Luteimonas sp. JM171","Leptotrichia sp. oral taxon 498",0.121989614493497,0.0432477354165246
"4331","Dinoroseobacter shibae","Leptotrichia sp. oral taxon 498",0.157505996401274,0.00888636780979128
"4332","Elizabethkingia meningoseptica","Leptotrichia sp. oral taxon 498",0.157888719179603,0.00872018863312472
"4336","Microbacterium paludicola","Leptotrichia sp. oral taxon 498",0.141603808513856,0.018804308735275
"4337","Staphylococcus phage StB12","Leptotrichia sp. oral taxon 498",0.280884686311584,2.21943588150685e-06
"4338","Brevirhabdus pacifica","Leptotrichia sp. oral taxon 498",0.145802854357674,0.0155291157356951
"4339","Meiothermus silvanus","Leptotrichia sp. oral taxon 498",0.136613370170272,0.0234642239027222
"4340","Microbacterium sp. XT11","Leptotrichia sp. oral taxon 498",0.253034643756087,2.17333091024093e-05
"4341","Leadbetterella byssophila","Leptotrichia sp. oral taxon 498",0.20663468560888,0.000564064595912012
"4342","Rhodobacter capsulatus","Leptotrichia sp. oral taxon 498",0.20406750878131,0.000662711885760002
"4344","Microcystis aeruginosa","Leptotrichia sp. oral taxon 498",0.172641564775153,0.00408544703808553
"4345","Confluentimicrobium sp. EMB200-NS6","Leptotrichia sp. oral taxon 498",0.156113059876638,0.00951518451238136
"4346","Chryseobacterium haifense","Leptotrichia sp. oral taxon 498",0.129106098342394,0.032338998521592
"4347","Belliella baltica","Leptotrichia sp. oral taxon 498",0.314714656981102,9.75334428090878e-08
"4349","Ochrobactrum sp. A44","Leptotrichia sp. oral taxon 498",0.231435291488602,0.000107436525565322
"4350","Bergeyella zoohelcum","Leptotrichia sp. oral taxon 498",0.226399057234097,0.000152731750382238
"4352","Agrobacterium sp. RAC06","Leptotrichia sp. oral taxon 498",0.155757145066651,0.00968205609910301
"4354","Chryseobacterium glaciei","Leptotrichia sp. oral taxon 498",0.277151176173856,3.05869747020303e-06
"4355","Ornithobacterium rhinotracheale","Leptotrichia sp. oral taxon 498",0.396644021123775,8.50112509437103e-12
"4356","Sphingobacterium sp. ML3W","Leptotrichia sp. oral taxon 498",0.165500086365929,0.00594130169540104
"4357","Sphingobium herbicidovorans","Leptotrichia sp. oral taxon 498",0.318251139545347,6.87283098168699e-08
"4358","Chryseobacterium sp. IHB B 17019","Leptotrichia sp. oral taxon 498",0.360246844958023,7.52252051027175e-10
"4359","Chelatococcus sp. CO-6","Leptotrichia sp. oral taxon 498",0.205668013190025,0.000599493689534003
"4360","Gordonia polyisoprenivorans","Leptotrichia sp. oral taxon 498",0.201585889517837,0.000773018673921148
"4362","Microbacterium pygmaeum","Leptotrichia sp. oral taxon 498",0.249146673854675,2.92927781024806e-05
"4363","Myroides odoratimimus","Leptotrichia sp. oral taxon 498",0.232271693068257,0.000101263287955825
"4364","Thioclava nitratireducens","Leptotrichia sp. oral taxon 498",0.137936998285075,0.022140171241653
"4365","Microbacterium sp. LKL04","Leptotrichia sp. oral taxon 498",0.244181291012229,4.25883451123161e-05
"4367","Porphyrobacter sp. LM 6","Leptotrichia sp. oral taxon 498",0.221592623910703,0.000212131039826016
"4368","Chryseobacterium sp. T16E-39","Leptotrichia sp. oral taxon 498",0.323197636569675,4.18010294897942e-08
"4430","Flavobacteriaceae bacterium JJC","Riemerella anatipestifer",0.535978193472138,7.49082050604039e-22
"4431","Erythrobacter sp. HL-111","Riemerella anatipestifer",0.236927225124189,7.25586090977236e-05
"4432","Martelella sp. AD-3","Riemerella anatipestifer",0.379214041474922,7.79690718900144e-11
"4433","Luteimonas sp. JM171","Riemerella anatipestifer",0.322386231410181,4.53813472069467e-08
"4434","Dinoroseobacter shibae","Riemerella anatipestifer",0.412095039367143,1.06636526370657e-12
"4435","Elizabethkingia meningoseptica","Riemerella anatipestifer",0.538872935662474,4.10097885498129e-22
"4436","Ketogulonicigenium robustum","Riemerella anatipestifer",0.425378972630929,1.64012288080525e-13
"4437","Sulfitobacter pseudonitzschiae","Riemerella anatipestifer",0.387177829198087,2.878752627179e-11
"4438","Thalassolituus oleivorans","Riemerella anatipestifer",0.219546347888823,0.000243458221213639
"4439","Microbacterium paludicola","Riemerella anatipestifer",0.347084371610764,3.33081591325072e-09
"4440","Staphylococcus phage StB12","Riemerella anatipestifer",0.181608145456109,0.00250207191499465
"4441","Brevirhabdus pacifica","Riemerella anatipestifer",0.415410431588406,6.73488425003867e-13
"4442","Meiothermus silvanus","Riemerella anatipestifer",0.209259638884194,0.000477403795820563
"4443","Microbacterium sp. XT11","Riemerella anatipestifer",0.354872349727152,1.39252347724378e-09
"4444","Leadbetterella byssophila","Riemerella anatipestifer",0.634411596815219,2.24427426377802e-32
"4445","Rhodobacter capsulatus","Riemerella anatipestifer",0.509504469157808,1.42725011433601e-19
"4446","Martelella mediterranea","Riemerella anatipestifer",0.459285251891758,9.35310970699935e-16
"4447","Microcystis aeruginosa","Riemerella anatipestifer",0.458868581047491,1.00016691483082e-15
"4448","Confluentimicrobium sp. EMB200-NS6","Riemerella anatipestifer",0.43537457152058,3.79440431711838e-14
"4449","Chryseobacterium haifense","Riemerella anatipestifer",0.616771612351888,3.26075015054489e-30
"4450","Belliella baltica","Riemerella anatipestifer",0.566885201986913,8.82225427859318e-25
"4451","Propionibacterium phage PHL064M02","Riemerella anatipestifer",-0.130372159964643,0.0306673269918315
"4452","Ochrobactrum sp. A44","Riemerella anatipestifer",0.23240700886486,0.000100296416542539
"4453","Bergeyella zoohelcum","Riemerella anatipestifer",0.4486453727707,5.03686258308308e-15
"4454","Moraxella sp. O245","Riemerella anatipestifer",0.287937940422899,1.19539299574764e-06
"4455","Agrobacterium sp. RAC06","Riemerella anatipestifer",0.456646541128675,1.42783340435412e-15
"4456","Aeromicrobium choanae","Riemerella anatipestifer",-0.23503310055198,8.31644576631167e-05
"4457","Chryseobacterium glaciei","Riemerella anatipestifer",0.641578481619598,2.70388865137306e-33
"4458","Ornithobacterium rhinotracheale","Riemerella anatipestifer",0.531804727291747,1.7674429841018e-21
"4459","Sphingobacterium sp. ML3W","Riemerella anatipestifer",0.607054570318696,4.4370968859121e-29
"4460","Sphingobium herbicidovorans","Riemerella anatipestifer",0.44007630656307,1.87411795732569e-14
"4461","Chryseobacterium sp. IHB B 17019","Riemerella anatipestifer",0.66498970358856,1.78562928032033e-36
"4462","Chelatococcus sp. CO-6","Riemerella anatipestifer",0.48645666653405,9.63870968333292e-18
"4463","Gordonia polyisoprenivorans","Riemerella anatipestifer",0.18427796519403,0.00215277354308412
"4464","Paracoccus kondratievae","Riemerella anatipestifer",0.419697812100824,3.68950255502478e-13
"4465","Microbacterium pygmaeum","Riemerella anatipestifer",0.417077285023147,5.33529434375241e-13
"4466","Myroides odoratimimus","Riemerella anatipestifer",0.5686910104845,5.81873618622667e-25
"4467","Thioclava nitratireducens","Riemerella anatipestifer",0.419755060287994,3.65976114046552e-13
"4468","Microbacterium sp. LKL04","Riemerella anatipestifer",0.447301595580819,6.20453768387021e-15
"4470","Porphyrobacter sp. LM 6","Riemerella anatipestifer",0.425951627271141,1.51014229199574e-13
"4471","Chryseobacterium sp. T16E-39","Riemerella anatipestifer",0.71360528059698,4.29576389977533e-44
"4472","Leptotrichia sp. oral taxon 498","Riemerella anatipestifer",0.310801298260168,1.42917399564014e-07
"4535","Martelella sp. AD-3","Xanthobacter autotrophicus",0.253163134257419,2.15181987872245e-05
"4536","Luteimonas sp. JM171","Xanthobacter autotrophicus",0.27318509102663,4.27847413214092e-06
"4537","Dinoroseobacter shibae","Xanthobacter autotrophicus",0.19148903192121,0.00141978476889957
"4539","Ketogulonicigenium robustum","Xanthobacter autotrophicus",0.19372508746434,0.00124409377522843
"4540","Sulfitobacter pseudonitzschiae","Xanthobacter autotrophicus",0.194293459067769,0.00120273800141668
"4542","Microbacterium paludicola","Xanthobacter autotrophicus",0.164440708039305,0.00627318308553524
"4543","Staphylococcus phage StB12","Xanthobacter autotrophicus",0.121142846243408,0.0447311036162147
"4544","Brevirhabdus pacifica","Xanthobacter autotrophicus",0.21679878566312,0.000292337730150689
"4545","Meiothermus silvanus","Xanthobacter autotrophicus",0.129889825798295,0.0312952754711432
"4546","Microbacterium sp. XT11","Xanthobacter autotrophicus",0.243928009198721,4.34001074841551e-05
"4547","Leadbetterella byssophila","Xanthobacter autotrophicus",0.163393508193782,0.00661746319908017
"4548","Rhodobacter capsulatus","Xanthobacter autotrophicus",0.150094065537751,0.0127089449597452
"4549","Martelella mediterranea","Xanthobacter autotrophicus",0.228190502560773,0.000134887259884601
"4550","Microcystis aeruginosa","Xanthobacter autotrophicus",0.20543381528415,0.000608381711259803
"4551","Confluentimicrobium sp. EMB200-NS6","Xanthobacter autotrophicus",0.16694788864784,0.00551319372370288
"4553","Belliella baltica","Xanthobacter autotrophicus",0.258458473186518,1.4215827990873e-05
"4555","Ochrobactrum sp. A44","Xanthobacter autotrophicus",0.685643247125239,1.57516170311847e-39
"4557","Moraxella sp. O245","Xanthobacter autotrophicus",-0.118430276777692,0.0497731997253038
"4558","Agrobacterium sp. RAC06","Xanthobacter autotrophicus",0.257296433504507,1.55817154290847e-05
"4561","Ornithobacterium rhinotracheale","Xanthobacter autotrophicus",0.124984243732469,0.0383291738050893
"4562","Sphingobacterium sp. ML3W","Xanthobacter autotrophicus",0.158616093279982,0.00841195674203819
"4563","Sphingobium herbicidovorans","Xanthobacter autotrophicus",0.347187745575689,3.29299226263152e-09
"4565","Chelatococcus sp. CO-6","Xanthobacter autotrophicus",0.366615918101481,3.5720751266387e-10
"4566","Gordonia polyisoprenivorans","Xanthobacter autotrophicus",0.426053750339084,1.48804476744189e-13
"4567","Paracoccus kondratievae","Xanthobacter autotrophicus",0.212467849138835,0.000388278691760374
"4568","Microbacterium pygmaeum","Xanthobacter autotrophicus",0.238103953617439,6.66249622559904e-05
"4569","Myroides odoratimimus","Xanthobacter autotrophicus",0.202879257080962,0.000713573815529913
"4571","Microbacterium sp. LKL04","Xanthobacter autotrophicus",0.234795508754658,8.45932359756971e-05
"4572","Starkeya novella","Xanthobacter autotrophicus",0.859600140153874,1.38016395988593e-81
"4573","Porphyrobacter sp. LM 6","Xanthobacter autotrophicus",0.286317426778863,1.38007501383452e-06
"4574","Chryseobacterium sp. T16E-39","Xanthobacter autotrophicus",0.181491240957757,0.00251848382577757
"4575","Leptotrichia sp. oral taxon 498","Xanthobacter autotrophicus",0.128410280760059,0.0332903621527182
"4576","Riemerella anatipestifer","Xanthobacter autotrophicus",0.171959927844761,0.00423670430825598
"4636","Flavobacteriaceae bacterium JJC","Shewanella baltica",0.154852469492827,0.0101179486880265
"4638","Martelella sp. AD-3","Shewanella baltica",0.176762538344688,0.00327031026956393
"4639","Luteimonas sp. JM171","Shewanella baltica",0.174676833494717,0.00366237649152969
"4640","Dinoroseobacter shibae","Shewanella baltica",0.223626665049106,0.0001847553376394
"4641","Elizabethkingia meningoseptica","Shewanella baltica",0.18339041633247,0.00226362374756315
"4642","Ketogulonicigenium robustum","Shewanella baltica",0.187762434006946,0.00176380257431136
"4643","Sulfitobacter pseudonitzschiae","Shewanella baltica",0.191576605715087,0.00141249662557783
"4644","Thalassolituus oleivorans","Shewanella baltica",0.281618626014405,2.08266986995314e-06
"4645","Microbacterium paludicola","Shewanella baltica",0.20399321279822,0.000665791088673164
"4646","Staphylococcus phage StB12","Shewanella baltica",0.151542450180777,0.0118645132922784
"4647","Brevirhabdus pacifica","Shewanella baltica",0.23074454794963,0.000112799154301473
"4648","Meiothermus silvanus","Shewanella baltica",0.160422179376344,0.00768812079003112
"4649","Microbacterium sp. XT11","Shewanella baltica",0.175994827956998,0.00340996931311224
"4650","Leadbetterella byssophila","Shewanella baltica",0.271350948703007,4.98798198384009e-06
"4651","Rhodobacter capsulatus","Shewanella baltica",0.291573864352762,8.63181476687398e-07
"4652","Martelella mediterranea","Shewanella baltica",0.250825389972195,2.57658483706089e-05
"4653","Microcystis aeruginosa","Shewanella baltica",0.319833123748557,5.86805117284356e-08
"4654","Confluentimicrobium sp. EMB200-NS6","Shewanella baltica",0.334037435032605,1.36214098178372e-08
"4655","Chryseobacterium haifense","Shewanella baltica",0.247294087083645,3.37129307658591e-05
"4656","Belliella baltica","Shewanella baltica",0.313205995450024,1.13085339218251e-07
"4658","Ochrobactrum sp. A44","Shewanella baltica",0.181395106265739,0.00253205322911994
"4659","Bergeyella zoohelcum","Shewanella baltica",0.289474692492026,1.04227788984656e-06
"4660","Moraxella sp. O245","Shewanella baltica",0.484844946931108,1.27898365000322e-17
"4661","Agrobacterium sp. RAC06","Shewanella baltica",0.253718876022493,2.06108106043703e-05
"4662","Aeromicrobium choanae","Shewanella baltica",-0.146251104682732,0.0152108919667769
"4663","Chryseobacterium glaciei","Shewanella baltica",0.342167481732067,5.70677772247673e-09
"4664","Ornithobacterium rhinotracheale","Shewanella baltica",0.339775875554611,7.39047248833313e-09
"4665","Sphingobacterium sp. ML3W","Shewanella baltica",0.33877335569319,8.23106649169101e-09
"4666","Sphingobium herbicidovorans","Shewanella baltica",0.166664163333305,0.00559484118290521
"4667","Chryseobacterium sp. IHB B 17019","Shewanella baltica",0.317891729890342,7.12319975562874e-08
"4668","Chelatococcus sp. CO-6","Shewanella baltica",0.256237373185632,1.6934130272152e-05
"4669","Gordonia polyisoprenivorans","Shewanella baltica",0.187368970214383,0.00180425590203677
"4670","Paracoccus kondratievae","Shewanella baltica",0.278309494644578,2.77037234792637e-06
"4671","Microbacterium pygmaeum","Shewanella baltica",0.27280889786394,4.41566202483254e-06
"4672","Myroides odoratimimus","Shewanella baltica",0.257935576719263,1.48157703158566e-05
"4673","Thioclava nitratireducens","Shewanella baltica",0.313643866067649,1.08341400102117e-07
"4674","Microbacterium sp. LKL04","Shewanella baltica",0.27403824268813,3.98224484602074e-06
"4676","Porphyrobacter sp. LM 6","Shewanella baltica",0.202344768476327,0.00073760807021448
"4677","Chryseobacterium sp. T16E-39","Shewanella baltica",0.347936707430472,3.03110774565691e-09
"4678","Leptotrichia sp. oral taxon 498","Shewanella baltica",0.199808515145641,0.000862183461138399
"4679","Riemerella anatipestifer","Shewanella baltica",0.270602944505282,5.30837540896128e-06
"4740","Erythrobacter sp. HL-111","Gordonia rubripertincta",0.203963070466398,0.000667044108084587
"4741","Martelella sp. AD-3","Gordonia rubripertincta",0.250586052420357,2.6242897460595e-05
"4742","Luteimonas sp. JM171","Gordonia rubripertincta",0.285033682274439,1.54544193440817e-06
"4743","Dinoroseobacter shibae","Gordonia rubripertincta",0.262124405388535,1.06129099418271e-05
"4745","Ketogulonicigenium robustum","Gordonia rubripertincta",0.195917220591871,0.00109144838739172
"4746","Sulfitobacter pseudonitzschiae","Gordonia rubripertincta",0.261462514298367,1.11916297044757e-05
"4748","Microbacterium paludicola","Gordonia rubripertincta",0.353069103275397,1.70772785419289e-09
"4750","Brevirhabdus pacifica","Gordonia rubripertincta",0.259438233644875,1.31532103087754e-05
"4751","Meiothermus silvanus","Gordonia rubripertincta",0.177518220675045,0.0031379208056261
"4752","Microbacterium sp. XT11","Gordonia rubripertincta",0.37631883251606,1.11264485498039e-10
"4753","Leadbetterella byssophila","Gordonia rubripertincta",0.159369001942775,0.00810314834961618
"4754","Rhodobacter capsulatus","Gordonia rubripertincta",0.275624935163559,3.48253135276253e-06
"4755","Martelella mediterranea","Gordonia rubripertincta",0.277260016067533,3.03043200428784e-06
"4756","Microcystis aeruginosa","Gordonia rubripertincta",0.335296994545053,1.19233790258642e-08
"4757","Confluentimicrobium sp. EMB200-NS6","Gordonia rubripertincta",0.226487629331711,0.0001517999145418
"4758","Chryseobacterium haifense","Gordonia rubripertincta",0.144525499665799,0.0164681094623044
"4759","Belliella baltica","Gordonia rubripertincta",0.242470574925451,4.83621244116822e-05
"4761","Ochrobactrum sp. A44","Gordonia rubripertincta",0.333487026419275,1.44347123548098e-08
"4762","Bergeyella zoohelcum","Gordonia rubripertincta",0.230560927952261,0.000114266377850092
"4763","Moraxella sp. O245","Gordonia rubripertincta",0.183154321768686,0.00229397378408161
"4764","Agrobacterium sp. RAC06","Gordonia rubripertincta",0.223462231984755,0.000186839301245435
"4766","Chryseobacterium glaciei","Gordonia rubripertincta",0.212718663534624,0.000382007289206769
"4767","Ornithobacterium rhinotracheale","Gordonia rubripertincta",0.227210677667298,0.000144389629717688
"4768","Sphingobacterium sp. ML3W","Gordonia rubripertincta",0.218797265866416,0.000255968102656511
"4769","Sphingobium herbicidovorans","Gordonia rubripertincta",0.221555831706663,0.000212659426988629
"4770","Chryseobacterium sp. IHB B 17019","Gordonia rubripertincta",0.197513982349695,0.000991319301561443
"4771","Chelatococcus sp. CO-6","Gordonia rubripertincta",0.365105230621726,4.26857287155667e-10
"4772","Gordonia polyisoprenivorans","Gordonia rubripertincta",0.768413222801538,7.50564593292894e-55
"4773","Paracoccus kondratievae","Gordonia rubripertincta",0.295571920577281,6.0024250756287e-07
"4774","Microbacterium pygmaeum","Gordonia rubripertincta",0.46532360634269,3.50363581109444e-16
"4775","Myroides odoratimimus","Gordonia rubripertincta",0.260237983830132,1.23421404340834e-05
"4776","Thioclava nitratireducens","Gordonia rubripertincta",0.267263776285643,6.99324668694218e-06
"4777","Microbacterium sp. LKL04","Gordonia rubripertincta",0.374191282411448,1.44170021781138e-10
"4778","Starkeya novella","Gordonia rubripertincta",0.3659423248744,3.86780830465022e-10
"4779","Porphyrobacter sp. LM 6","Gordonia rubripertincta",0.268935016784421,6.09481076634468e-06
"4780","Chryseobacterium sp. T16E-39","Gordonia rubripertincta",0.204385863342221,0.000649666180152886
"4781","Leptotrichia sp. oral taxon 498","Gordonia rubripertincta",0.236156599557903,7.67101163452815e-05
"4782","Riemerella anatipestifer","Gordonia rubripertincta",0.226766568920625,0.000148899946168051
"4783","Xanthobacter autotrophicus","Gordonia rubripertincta",0.331590232855912,1.76126288881665e-08
"4784","Shewanella baltica","Gordonia rubripertincta",0.230695340812392,0.000113190603028367
"4842","Flavobacteriaceae bacterium JJC","Flavobacteriaceae bacterium 3519-10",0.704634526060733,1.43114195008972e-42
"4843","Erythrobacter sp. HL-111","Flavobacteriaceae bacterium 3519-10",0.241676507579269,5.12860145893989e-05
"4844","Martelella sp. AD-3","Flavobacteriaceae bacterium 3519-10",0.395751634668972,9.55295315563713e-12
"4845","Luteimonas sp. JM171","Flavobacteriaceae bacterium 3519-10",0.210968499184849,0.000427808591213802
"4846","Dinoroseobacter shibae","Flavobacteriaceae bacterium 3519-10",0.348035781333838,2.99801326627366e-09
"4847","Elizabethkingia meningoseptica","Flavobacteriaceae bacterium 3519-10",0.584772305492295,1.27363797984634e-26
"4848","Ketogulonicigenium robustum","Flavobacteriaceae bacterium 3519-10",0.393570517814599,1.26859642767882e-11
"4849","Sulfitobacter pseudonitzschiae","Flavobacteriaceae bacterium 3519-10",0.397341320486996,7.75862262656038e-12
"4850","Thalassolituus oleivorans","Flavobacteriaceae bacterium 3519-10",0.285433038483192,1.49206884221182e-06
"4851","Microbacterium paludicola","Flavobacteriaceae bacterium 3519-10",0.44925708070566,4.57939811612451e-15
"4853","Brevirhabdus pacifica","Flavobacteriaceae bacterium 3519-10",0.403593743925419,3.38617570151523e-12
"4854","Meiothermus silvanus","Flavobacteriaceae bacterium 3519-10",0.287137385811615,1.28345840425039e-06
"4855","Microbacterium sp. XT11","Flavobacteriaceae bacterium 3519-10",0.352271776887795,1.86820206198852e-09
"4856","Leadbetterella byssophila","Flavobacteriaceae bacterium 3519-10",0.670235300107062,3.15745451922295e-37
"4857","Rhodobacter capsulatus","Flavobacteriaceae bacterium 3519-10",0.450311072064393,3.88475330198444e-15
"4858","Martelella mediterranea","Flavobacteriaceae bacterium 3519-10",0.413031835812479,9.36993199251187e-13
"4859","Microcystis aeruginosa","Flavobacteriaceae bacterium 3519-10",0.468156103355326,2.19565851070702e-16
"4860","Confluentimicrobium sp. EMB200-NS6","Flavobacteriaceae bacterium 3519-10",0.426063133163745,1.48603042030432e-13
"4861","Chryseobacterium haifense","Flavobacteriaceae bacterium 3519-10",0.85283185443168,5.22647403732429e-79
"4862","Belliella baltica","Flavobacteriaceae bacterium 3519-10",0.491813769552255,3.72402510051622e-18
"4863","Propionibacterium phage PHL064M02","Flavobacteriaceae bacterium 3519-10",-0.249678071687024,2.81297387380858e-05
"4864","Ochrobactrum sp. A44","Flavobacteriaceae bacterium 3519-10",0.137540189644568,0.0225301518326004
"4865","Bergeyella zoohelcum","Flavobacteriaceae bacterium 3519-10",0.497530161784604,1.32509504311319e-18
"4866","Moraxella sp. O245","Flavobacteriaceae bacterium 3519-10",0.344364177126328,4.49179748577804e-09
"4867","Agrobacterium sp. RAC06","Flavobacteriaceae bacterium 3519-10",0.353403687129463,1.64444159115793e-09
"4868","Aeromicrobium choanae","Flavobacteriaceae bacterium 3519-10",-0.377517124251988,9.60777482216402e-11
"4869","Chryseobacterium glaciei","Flavobacteriaceae bacterium 3519-10",0.611745758757112,1.27241171601206e-29
"4870","Ornithobacterium rhinotracheale","Flavobacteriaceae bacterium 3519-10",0.402815661977802,3.75777168194283e-12
"4871","Sphingobacterium sp. ML3W","Flavobacteriaceae bacterium 3519-10",0.628024133111068,1.41274047807592e-31
"4872","Sphingobium herbicidovorans","Flavobacteriaceae bacterium 3519-10",0.341276990203788,6.28505335580928e-09
"4873","Chryseobacterium sp. IHB B 17019","Flavobacteriaceae bacterium 3519-10",0.666489696847987,1.09190830581327e-36
"4874","Chelatococcus sp. CO-6","Flavobacteriaceae bacterium 3519-10",0.423774639156892,2.06526719160232e-13
"4876","Paracoccus kondratievae","Flavobacteriaceae bacterium 3519-10",0.452417699953853,2.79141263898574e-15
"4877","Microbacterium pygmaeum","Flavobacteriaceae bacterium 3519-10",0.416536378842936,5.75507081412744e-13
"4878","Myroides odoratimimus","Flavobacteriaceae bacterium 3519-10",0.71357536713641,4.34725390800906e-44
"4879","Thioclava nitratireducens","Flavobacteriaceae bacterium 3519-10",0.426832968207295,1.32952775254492e-13
"4880","Microbacterium sp. LKL04","Flavobacteriaceae bacterium 3519-10",0.475526622205839,6.37619924441751e-17
"4882","Porphyrobacter sp. LM 6","Flavobacteriaceae bacterium 3519-10",0.338383367725356,8.58243379650536e-09
"4883","Chryseobacterium sp. T16E-39","Flavobacteriaceae bacterium 3519-10",0.625190488817641,3.15211167821455e-31
"4884","Leptotrichia sp. oral taxon 498","Flavobacteriaceae bacterium 3519-10",0.146411518263569,0.0150984059069719
"4885","Riemerella anatipestifer","Flavobacteriaceae bacterium 3519-10",0.685084655208744,1.91986717829269e-39
"4887","Shewanella baltica","Flavobacteriaceae bacterium 3519-10",0.266641867445256,7.3586786891105e-06
"4888","Gordonia rubripertincta","Flavobacteriaceae bacterium 3519-10",0.147290495186895,0.0144948877264655
"4945","Flavobacteriaceae bacterium JJC","Polymorphum gilvum",0.217081580238662,0.000286914039999482
"4946","Erythrobacter sp. HL-111","Polymorphum gilvum",0.457857800836808,1.1763590412465e-15
"4947","Martelella sp. AD-3","Polymorphum gilvum",0.635568116164091,1.60103780699518e-32
"4948","Luteimonas sp. JM171","Polymorphum gilvum",0.456904997032694,1.37010044927241e-15
"4949","Dinoroseobacter shibae","Polymorphum gilvum",0.54066690517233,2.8149397666848e-22
"4950","Elizabethkingia meningoseptica","Polymorphum gilvum",0.293005196269839,7.58390949379234e-07
"4951","Ketogulonicigenium robustum","Polymorphum gilvum",0.60680363401213,4.74092230645222e-29
